image,orig_height,orig_width,eval_height,eval_width,orig_megapixels,eval_megapixels,downscale_factor,gt_count,pred_count,signed_error,abs_error,orig_pixels_per_person,eval_pixels_per_person
089.jpg,800,1216,400,608,0.9728,0.2432,2.0,64,66.14081573486328,2.1408157348632812,2.1408157348632812,15200.0,3800.0
386.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,360,357.8808898925781,-2.119110107421875,2.119110107421875,17476.266666666666,4369.066666666667
245.jpg,1760,2304,880,1152,4.05504,1.01376,2.0,43,45.09574890136719,2.0957489013671875,2.0957489013671875,94303.25581395348,23575.81395348837
452.jpg,1088,1920,544,960,2.08896,0.52224,2.0,102,104.09526062011719,2.0952606201171875,2.0952606201171875,20480.0,5120.0
130.jpg,3072,2304,1536,1152,7.077888,1.769472,2.0,48,45.925193786621094,-2.0748062133789062,2.0748062133789062,147456.0,36864.0
433.jpg,2240,1632,1120,816,3.65568,0.91392,2.0,56,58.046653747558594,2.0466537475585938,2.0466537475585938,65280.0,16320.0
327.jpg,1440,2176,720,1088,3.13344,0.78336,2.0,221,218.97088623046875,-2.02911376953125,2.02911376953125,14178.461538461539,3544.6153846153848
324.jpg,1248,1984,624,992,2.476032,0.619008,2.0,44,46.02426528930664,2.0242652893066406,2.0242652893066406,56273.454545454544,14068.363636363636
114.jpg,1088,1920,544,960,2.08896,0.52224,2.0,280,277.98663330078125,-2.01336669921875,2.01336669921875,7460.571428571428,1865.142857142857
053.jpg,2080,3072,1040,1536,6.38976,1.59744,2.0,164,161.98944091796875,-2.01055908203125,2.01055908203125,38961.95121951219,9740.487804878048
397.jpg,1280,1952,640,976,2.49856,0.62464,2.0,50,48.006080627441406,-1.9939193725585938,1.9939193725585938,49971.2,12492.8
376.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,230,228.01670837402344,-1.9832916259765625,1.9832916259765625,27354.15652173913,6838.539130434782
107.jpg,1024,1792,512,896,1.835008,0.458752,2.0,54,52.04022979736328,-1.9597702026367188,1.9597702026367188,33981.62962962963,8495.407407407407
016.jpg,1984,2656,992,1328,5.269504,1.317376,2.0,263,261.0679931640625,-1.9320068359375,1.9320068359375,20036.136882129278,5009.0342205323195
232.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,242,243.9148712158203,1.9148712158203125,1.9148712158203125,25997.752066115703,6499.438016528926
221.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,107,105.14124298095703,-1.8587570190429688,1.8587570190429688,66148.4859813084,16537.1214953271
382.jpg,1216,1824,608,912,2.217984,0.554496,2.0,64,65.80936431884766,1.8093643188476562,1.8093643188476562,34656.0,8664.0
020.jpg,1088,1920,544,960,2.08896,0.52224,2.0,96,97.80864715576172,1.8086471557617188,1.8086471557617188,21760.0,5440.0
197.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,28,29.72385025024414,1.7238502502441406,1.7238502502441406,224694.85714285713,56173.71428571428
354.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,19,20.694833755493164,1.694833755493164,1.694833755493164,372520.4210526316,93130.1052631579
305.jpg,1088,1920,544,960,2.08896,0.52224,2.0,0,1.6939191818237305,1.6939191818237305,1.6939191818237305,2088960.0,522240.0
079.jpg,1472,2048,736,1024,3.014656,0.753664,2.0,0,1.6936776638031006,1.6936776638031006,1.6936776638031006,3014656.0,753664.0
169.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,33,31.378843307495117,-1.6211566925048828,1.6211566925048828,214481.45454545456,53620.36363636364
049.jpg,1728,2592,864,1296,4.478976,1.119744,2.0,126,124.40727233886719,-1.5927276611328125,1.5927276611328125,35547.42857142857,8886.857142857143
447.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,83,81.44253540039062,-1.557464599609375,1.557464599609375,85275.75903614458,21318.939759036144
307.jpg,1536,2304,768,1152,3.538944,0.884736,2.0,61,62.54741668701172,1.5474166870117188,1.5474166870117188,58015.475409836065,14503.868852459016
444.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,114,115.52671813964844,1.5267181396484375,1.5267181396484375,55188.21052631579,13797.052631578947
268.jpg,3008,2048,1504,1024,6.160384,1.540096,2.0,178,176.49179077148438,-1.508209228515625,1.508209228515625,34608.89887640449,8652.224719101123
119.jpg,1280,1952,640,976,2.49856,0.62464,2.0,33,34.45364761352539,1.4536476135253906,1.4536476135253906,75713.93939393939,18928.484848484848
179.jpg,1280,1952,640,976,2.49856,0.62464,2.0,109,110.42729187011719,1.4272918701171875,1.4272918701171875,22922.56880733945,5730.642201834862
148.jpg,1664,2496,832,1248,4.153344,1.038336,2.0,145,146.40447998046875,1.40447998046875,1.40447998046875,28643.751724137932,7160.937931034483
271.jpg,2240,3008,1120,1504,6.73792,1.68448,2.0,0,1.3917206525802612,1.3917206525802612,1.3917206525802612,6737920.0,1684480.0
242.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,125,126.37776184082031,1.3777618408203125,1.3777618408203125,42467.328,10616.832
308.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,56,57.346336364746094,1.3463363647460938,1.3463363647460938,112347.42857142857,28086.85714285714
200.jpg,2848,2528,1424,1264,7.199744,1.799936,2.0,0,1.3060489892959595,1.3060489892959595,1.3060489892959595,7199744.0,1799936.0
145.jpg,1760,2208,880,1104,3.88608,0.97152,2.0,15,16.299922943115234,1.2999229431152344,1.2999229431152344,259072.0,64768.0
370.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,22,20.721065521240234,-1.2789344787597656,1.2789344787597656,285975.2727272727,71493.81818181818
355.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,102,103.25713348388672,1.2571334838867188,1.2571334838867188,61680.94117647059,15420.235294117647
039.jpg,2304,1536,1152,768,3.538944,0.884736,2.0,56,57.25457763671875,1.25457763671875,1.25457763671875,63195.42857142857,15798.857142857143
203.jpg,1152,1888,576,944,2.174976,0.543744,2.0,94,95.24501037597656,1.2450103759765625,1.2450103759765625,23138.042553191488,5784.510638297872
093.jpg,1088,1440,544,720,1.56672,0.39168,2.0,21,19.815906524658203,-1.1840934753417969,1.1840934753417969,74605.71428571429,18651.428571428572
284.jpg,1088,1920,544,960,2.08896,0.52224,2.0,120,118.83503723144531,-1.1649627685546875,1.1649627685546875,17408.0,4352.0
457.jpg,1920,2880,960,1440,5.5296,1.3824,2.0,43,41.839691162109375,-1.160308837890625,1.160308837890625,128595.3488372093,32148.837209302324
001.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,240,238.857177734375,-1.142822265625,1.142822265625,29491.2,7372.8
116.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,33,31.85786247253418,-1.1421375274658203,1.1421375274658203,160861.0909090909,40215.27272727273
317.jpg,1632,2176,816,1088,3.551232,0.887808,2.0,50,51.13450241088867,1.1345024108886719,1.1345024108886719,71024.64,17756.16
058.jpg,1824,2752,912,1376,5.019648,1.254912,2.0,100,101.11726379394531,1.1172637939453125,1.1172637939453125,50196.48,12549.12
029.jpg,1152,1920,576,960,2.21184,0.55296,2.0,202,200.90475463867188,-1.095245361328125,1.095245361328125,10949.70297029703,2737.4257425742576
300.jpg,1600,2400,800,1200,3.84,0.96,2.0,32,30.94683265686035,-1.0531673431396484,1.0531673431396484,120000.0,30000.0
337.jpg,1088,1920,544,960,2.08896,0.52224,2.0,0,1.0357661247253418,1.0357661247253418,1.0357661247253418,2088960.0,522240.0
497.jpg,1376,2048,688,1024,2.818048,0.704512,2.0,0,0.9883101582527161,0.9883101582527161,0.9883101582527161,2818048.0,704512.0
249.jpg,1920,2880,960,1440,5.5296,1.3824,2.0,281,280.016845703125,-0.983154296875,0.983154296875,19678.29181494662,4919.572953736655
486.jpg,896,1344,448,672,1.204224,0.301056,2.0,58,57.02680206298828,-0.9731979370117188,0.9731979370117188,20762.48275862069,5190.620689655172
434.jpg,1888,2496,944,1248,4.712448,1.178112,2.0,27,26.044801712036133,-0.9551982879638672,0.9551982879638672,174535.11111111112,43633.77777777778
059.jpg,1088,1920,544,960,2.08896,0.52224,2.0,58,58.93650436401367,0.9365043640136719,0.9365043640136719,36016.55172413793,9004.137931034482
160.jpg,1216,1600,608,800,1.9456,0.4864,2.0,35,35.91889572143555,0.9188957214355469,0.9188957214355469,55588.57142857143,13897.142857142857
226.jpg,1312,2528,656,1264,3.316736,0.829184,2.0,0,0.9053218364715576,0.9053218364715576,0.9053218364715576,3316736.0,829184.0
460.jpg,2112,3072,1056,1536,6.488064,1.622016,2.0,240,239.1153564453125,-0.8846435546875,0.8846435546875,27033.6,6758.4
310.jpg,2176,1632,1088,816,3.551232,0.887808,2.0,37,37.879459381103516,0.8794593811035156,0.8794593811035156,95979.24324324324,23994.81081081081
201.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,180,180.8476104736328,0.8476104736328125,0.8476104736328125,34952.53333333333,8738.133333333333
306.jpg,2176,1632,1088,816,3.551232,0.887808,2.0,17,17.84625816345215,0.8462581634521484,0.8462581634521484,208896.0,52224.0
030.jpg,1088,1920,544,960,2.08896,0.52224,2.0,136,136.84286499023438,0.842864990234375,0.842864990234375,15360.0,3840.0
006.jpg,1536,2304,768,1152,3.538944,0.884736,2.0,62,61.174625396728516,-0.8253746032714844,0.8253746032714844,57079.74193548387,14269.935483870968
312.jpg,1440,2176,720,1088,3.13344,0.78336,2.0,165,164.1954803466797,-0.8045196533203125,0.8045196533203125,18990.545454545456,4747.636363636364
398.jpg,1088,1920,544,960,2.08896,0.52224,2.0,107,106.24032592773438,-0.759674072265625,0.759674072265625,19522.99065420561,4880.747663551402
230.jpg,1088,1632,544,816,1.775616,0.443904,2.0,30,29.24472999572754,-0.7552700042724609,0.7552700042724609,59187.2,14796.8
173.jpg,1632,2176,816,1088,3.551232,0.887808,2.0,9,8.248675346374512,-0.7513246536254883,0.7513246536254883,394581.3333333333,98645.33333333333
390.jpg,1632,2176,816,1088,3.551232,0.887808,2.0,11,11.745903015136719,0.7459030151367188,0.7459030151367188,322839.2727272727,80709.81818181818
115.jpg,2016,3072,1008,1536,6.193152,1.548288,2.0,216,216.73007202148438,0.730072021484375,0.730072021484375,28672.0,7168.0
339.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,79,79.72981262207031,0.7298126220703125,0.7298126220703125,79638.6835443038,19909.67088607595
377.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,27,27.706523895263672,0.7065238952636719,0.7065238952636719,233016.88888888888,58254.22222222222
356.jpg,1088,1632,544,816,1.775616,0.443904,2.0,35,34.297645568847656,-0.7023544311523438,0.7023544311523438,50731.885714285716,12682.971428571429
069.jpg,1280,1280,640,640,1.6384,0.4096,2.0,70,70.70227813720703,0.7022781372070312,0.7022781372070312,23405.714285714286,5851.428571428572
050.jpg,3072,2048,1536,1024,6.291456,1.572864,2.0,87,86.34705352783203,-0.6529464721679688,0.6529464721679688,72315.58620689655,18078.896551724138
383.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,16,16.63054847717285,0.6305484771728516,0.6305484771728516,442368.0,110592.0
042.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,59,58.38282775878906,-0.6171722412109375,0.6171722412109375,106634.84745762713,26658.71186440678
419.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,0,0.6118931174278259,0.6118931174278259,0.6118931174278259,7077888.0,1769472.0
341.jpg,1088,1920,544,960,2.08896,0.52224,2.0,15,15.607625961303711,0.6076259613037109,0.6076259613037109,139264.0,34816.0
046.jpg,2144,3072,1072,1536,6.586368,1.646592,2.0,0,0.5987033843994141,0.5987033843994141,0.5987033843994141,6586368.0,1646592.0
262.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,240,239.41070556640625,-0.58929443359375,0.58929443359375,29491.2,7372.8
448.jpg,1344,3008,672,1504,4.042752,1.010688,2.0,0,0.5772152543067932,0.5772152543067932,0.5772152543067932,4042752.0,1010688.0
476.jpg,1920,2592,960,1296,4.97664,1.24416,2.0,36,36.57516098022461,0.5751609802246094,0.5751609802246094,138240.0,34560.0
045.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,5,4.470681190490723,-0.5293188095092773,0.5293188095092773,1415577.6,353894.4
104.jpg,992,1632,496,816,1.618944,0.404736,2.0,57,57.52106857299805,0.5210685729980469,0.5210685729980469,28402.526315789473,7100.631578947368
287.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,52,51.481197357177734,-0.5188026428222656,0.5188026428222656,120989.53846153847,30247.384615384617
191.jpg,2208,3072,1104,1536,6.782976,1.695744,2.0,17,17.444398880004883,0.4443988800048828,0.4443988800048828,398998.5882352941,99749.64705882352
455.jpg,1536,2048,768,1024,3.145728,0.786432,2.0,5,4.58766508102417,-0.4123349189758301,0.4123349189758301,629145.6,157286.4
378.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,0,0.41067594289779663,0.41067594289779663,0.41067594289779663,7077888.0,1769472.0
180.jpg,1952,3072,976,1536,5.996544,1.499136,2.0,222,221.58938598632812,-0.410614013671875,0.410614013671875,27011.45945945946,6752.864864864865
464.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,68,67.60832214355469,-0.3916778564453125,0.3916778564453125,92521.41176470589,23130.352941176472
385.jpg,1504,1504,752,752,2.262016,0.565504,2.0,11,11.390267372131348,0.39026737213134766,0.39026737213134766,205637.81818181818,51409.454545454544
411.jpg,1152,1728,576,864,1.990656,0.497664,2.0,11,10.69529914855957,-0.3047008514404297,0.3047008514404297,180968.72727272726,45242.181818181816
192.jpg,1792,2656,896,1328,4.759552,1.189888,2.0,117,116.73377227783203,-0.26622772216796875,0.26622772216796875,40679.931623931625,10169.982905982906
247.jpg,1344,1984,672,992,2.666496,0.666624,2.0,11,10.738377571105957,-0.26162242889404297,0.26162242889404297,242408.72727272726,60602.181818181816
188.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,29,28.741235733032227,-0.25876426696777344,0.25876426696777344,244065.10344827586,61016.275862068964
475.jpg,1888,2496,944,1248,4.712448,1.178112,2.0,2,2.2481415271759033,0.24814152717590332,0.24814152717590332,2356224.0,589056.0
281.jpg,544,832,272,416,0.452608,0.113152,2.0,0,0.24255985021591187,0.24255985021591187,0.24255985021591187,452608.0,113152.0
303.jpg,1536,2304,768,1152,3.538944,0.884736,2.0,43,42.77643966674805,-0.22356033325195312,0.22356033325195312,82301.02325581395,20575.25581395349
137.jpg,800,960,400,480,0.768,0.192,2.0,0,0.1889955848455429,0.1889955848455429,0.1889955848455429,768000.0,192000.0
338.jpg,1344,1984,672,992,2.666496,0.666624,2.0,0,0.17873694002628326,0.17873694002628326,0.17873694002628326,2666496.0,666624.0
394.jpg,448,736,224,368,0.329728,0.082432,2.0,0,0.16636791825294495,0.16636791825294495,0.16636791825294495,329728.0,82432.0
150.jpg,2304,3072,1152,1536,7.077888,1.769472,2.0,0,0.15840302407741547,0.15840302407741547,0.15840302407741547,7077888.0,1769472.0
028.jpg,1600,2560,800,1280,4.096,1.024,2.0,11,10.851714134216309,-0.1482858657836914,0.1482858657836914,372363.63636363635,93090.90909090909
112.jpg,1152,1728,576,864,1.990656,0.497664,2.0,15,15.13785457611084,0.13785457611083984,0.13785457611083984,132710.4,33177.6
165.jpg,1088,1632,544,816,1.775616,0.443904,2.0,4,3.874544143676758,-0.1254558563232422,0.1254558563232422,443904.0,110976.0
373.jpg,1088,2240,544,1120,2.43712,0.60928,2.0,0,0.11103373765945435,0.11103373765945435,0.11103373765945435,2437120.0,609280.0
061.jpg,1088,1632,544,816,1.775616,0.443904,2.0,25,24.893474578857422,-0.10652542114257812,0.10652542114257812,71024.64,17756.16
018.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,185,185.0850830078125,0.0850830078125,0.0850830078125,34007.87027027027,8501.967567567568
025.jpg,1088,1632,544,816,1.775616,0.443904,2.0,41,40.9173698425293,-0.08263015747070312,0.08263015747070312,43307.70731707317,10826.926829268292
087.jpg,1728,3072,864,1536,5.308416,1.327104,2.0,146,145.9358367919922,-0.0641632080078125,0.0641632080078125,36359.01369863014,9089.753424657534
034.jpg,1472,2336,736,1168,3.438592,0.859648,2.0,0,0.05109218880534172,0.05109218880534172,0.05109218880534172,3438592.0,859648.0
459.jpg,1280,1920,640,960,2.4576,0.6144,2.0,0,0.04935101047158241,0.04935101047158241,0.04935101047158241,2457600.0,614400.0
038.jpg,1088,1920,544,960,2.08896,0.52224,2.0,97,97.02745056152344,0.0274505615234375,0.0274505615234375,21535.670103092783,5383.917525773196
493.jpg,1440,2560,720,1280,3.6864,0.9216,2.0,0,0.024837205186486244,0.024837205186486244,0.024837205186486244,3686400.0,921600.0
323.jpg,448,672,224,336,0.301056,0.075264,2.0,0,0.021976415067911148,0.021976415067911148,0.021976415067911148,301056.0,75264.0
400.jpg,2048,3072,1024,1536,6.291456,1.572864,2.0,0,0.02089962735772133,0.02089962735772133,0.02089962735772133,6291456.0,1572864.0
078.jpg,448,672,224,336,0.301056,0.075264,2.0,0,0.019038543105125427,0.019038543105125427,0.019038543105125427,301056.0,75264.0
163.jpg,512,704,256,352,0.360448,0.090112,2.0,0,0.013121072202920914,0.013121072202920914,0.013121072202920914,360448.0,90112.0
465.jpg,1728,2304,864,1152,3.981312,0.995328,2.0,94,93.98737335205078,-0.01262664794921875,0.01262664794921875,42354.382978723406,10588.595744680852
237.jpg,1504,3072,752,1536,4.620288,1.155072,2.0,0,0.004318831022828817,0.004318831022828817,0.004318831022828817,4620288.0,1155072.0
313.jpg,1600,2560,800,1280,4.096,1.024,2.0,0,0.004102109000086784,0.004102109000086784,0.004102109000086784,4096000.0,1024000.0
468.jpg,800,1216,400,608,0.9728,0.2432,2.0,0,0.003766136011108756,0.003766136011108756,0.003766136011108756,972800.0,243200.0
